"","blockNumber","gas","gasPrice","executionGas","callDataUsage","callDataLength","nonce","to","from","callDataUsageGroups"
"1376",15627864,21000,9353936099,21000,0,2,5642,1.15152784281322e+48,1.03874908723031e+48,"0"
"1377",15627864,21000,8.9e+09,21000,0,2,1,2.35117160975312e+47,1.21928290780369e+48,"0"
"1378",15627864,21000,8853936099,21000,0,2,8265751,7.676813578505e+47,1.03815236997199e+48,"0"
"1379",15627864,21000,8853936099,21000,0,2,1783205,1.11212895388052e+48,4.57971639416164e+47,"0"
"1380",15627864,21000,8853936099,21000,0,2,7100800,9.40668398103367e+47,1.26727859872668e+48,"0"
"1381",15627864,21000,8853936099,21000,0,2,8265752,3.21346279781376e+46,1.03815236997199e+48,"0"
"1382",15627864,21000,8685200885,21000,0,2,11,1.76028732280895e+47,4.26729947860107e+47,"0"
"1383",15627864,21000,8410982649,21000,0,2,8,1.87195938111946e+46,5.33107664821934e+47,"0"
"1384",15627864,21000,8222065433,21000,0,2,42,6.87833753228577e+47,6.77105246086481e+47,"0"
"1385",15627864,21000,8e+09,21000,0,2,24,5.56712566736374e+47,3.1184550152904e+47,"0"
"1386",15627865,21000,6.8e+10,21000,0,2,160699,8.57045906580408e+47,7.01741998992478e+47,"0"
"1387",15627865,21000,9374003102,21000,0,2,42,1.34216938084192e+48,1.34043783497497e+48,"0"
"1388",15627865,21000,9374003102,21000,0,2,44,2.53027235331927e+47,1.07624969562292e+48,"0"
"1389",15627866,21000,12288219300,21000,0,2,63,1.09953150294744e+48,3.01595678696327e+47,"0"
"1390",15627866,21000,12288219300,21000,0,2,55,1.09953150294744e+48,9.90205020152587e+47,"0"
"1391",15627866,21000,12092208085,21000,0,2,181435,2.69867700663698e+47,5.60741711738067e+47,"0"
"1392",15627866,21000,1.15e+10,21000,0,2,323,2.34438377966137e+47,2.60732547416858e+47,"0"
"1393",15627866,21000,11319105000,21000,0,2,100438,8.67286683752575e+47,5.41235959029393e+47,"0"
"1394",15627866,21000,10424723318,21000,0,2,13,2.50604282564067e+47,8.6974564550911e+47,"0"
"1395",15627866,21000,10306028518,21000,0,2,46,1.16370891356223e+48,1.11529066427684e+48,"0"
"1396",15627866,21000,1.028e+10,21000,0,2,0,6.27904344520535e+47,2.79116937943113e+47,"0"
"1397",15627866,21000,10277146020,21000,0,2,4,1.16370891356223e+48,4.63215482645385e+47,"0"
"1398",15627866,21000,1.02e+10,21000,0,2,0,9.03706400628318e+47,4.66503604744395e+47,"0"
"1399",15627866,21000,1.006e+10,21000,0,2,0,6.27904344520535e+47,1.05501808959872e+48,"0"
"1400",15627866,21000,9757887252,21000,0,2,134,1.38468528993687e+48,2.23874524829277e+47,"0"
"1401",15627866,21000,9.56e+09,21000,0,2,2,4.81772044592507e+47,9.46771444726572e+47,"0"
"1402",15627866,21000,9.56e+09,21000,0,2,0,7.98349245416644e+47,7.9905471098921e+47,"0"
"1403",15627866,21000,9234325258,21000,0,2,32472,1.11148042758579e+48,9.71739300731711e+47,"0"
"1404",15627866,21000,9030325258,21000,0,2,2759941,3.18101359338559e+47,2.19704307174702e+47,"0"
"1405",15627866,21000,9030325258,21000,0,2,72,1.1353628596318e+48,4.31848253200634e+47,"0"
"1406",15627866,21000,9030325258,21000,0,2,72343,1.36914654240173e+48,9.79617584961136e+47,"0"
"1407",15627866,21000,9030325258,21000,0,2,146,8.68952611973914e+47,5.1891696092734e+47,"0"
"1408",15627866,21000,9030325258,21000,0,2,88937,1.12775822375291e+48,2.74566909726781e+47,"0"
"1409",15627866,21000,9030325258,21000,0,2,6578031,1.126314875651e+48,1.34246388634388e+48,"0"
"1410",15627866,21000,9030325258,21000,0,2,513,1.21075547235552e+48,9.53851564153863e+47,"0"
"1411",15627866,21000,9030325258,21000,0,2,4,5.37381348712552e+47,1.34653297479505e+48,"0"
"1412",15627866,21000,8982846000,21000,0,2,9,1.23489305482003e+48,1.05917180768274e+48,"0"
"1413",15627866,21000,8531325258,21000,0,2,113050,9.6784587881869e+47,5.50943179065089e+47,"0"
"1414",15627866,21000,8530325258,21000,0,2,9,4.57557714257592e+47,1.45182577119053e+48,"0"
"1415",15627866,21000,8530325258,21000,0,2,5643,8.72000025538222e+47,1.03874908723031e+48,"0"
"1416",15627866,21000,8530325258,21000,0,2,9,1.41556492296896e+48,3.10278685338357e+47,"0"
"1417",15627866,21000,8530325258,21000,0,2,3,4.89306731606553e+47,6.33409894716175e+47,"0"
"1418",15627866,21000,8530325258,21000,0,2,10,7.22129566320782e+47,1.18005317079021e+48,"0"
"1419",15627866,21000,8530325258,21000,0,2,110,7.8609842623862e+47,5.06387737634161e+46,"0"
"1420",15627866,21000,8530325258,21000,0,2,5,6.21103401565851e+47,1.02372486794411e+46,"0"
"1421",15627866,21000,8530325258,21000,0,2,26,4.42809859200339e+47,1.04658502031398e+47,"0"
"1422",15627866,21000,8530325258,21000,0,2,19,3.14063011571444e+47,1.66924942915288e+47,"0"
"1423",15627866,21000,8530325258,21000,0,2,205,5.59021291105139e+47,9.00644589668802e+47,"0"
"1424",15627866,21000,8530325258,21000,0,2,319,1.06689584198321e+48,1.37962912156696e+48,"0"
"1425",15627866,21000,8530325258,21000,0,2,24,3.53419112148911e+47,1.26376694453637e+48,"0"
"1426",15627866,21000,8222065433,21000,0,2,34,8.63767302707073e+47,1.89640573746834e+47,"0"
"1427",15627866,21000,8145800000,21000,0,2,52,3.20282458354142e+47,7.11319361737416e+47,"0"
"1428",15627866,21000,8061472057,21000,0,2,22,8.63767302707073e+47,1.13260504144481e+48,"0"
"1429",15627866,21000,8030325258,21000,0,2,346923,6.19386879332038e+47,6.81720862102516e+47,"0"
"1430",15627866,21000,8030325258,21000,0,2,1783206,6.38496510421739e+47,4.57971639416164e+47,"0"
"1431",15627866,21000,8030325258,21000,0,2,8265753,1.25018059160084e+48,1.03815236997199e+48,"0"
"1432",15627866,21000,9030325258,21000,0,2,8265754,7.52638442145851e+47,1.03815236997199e+48,"0"
"1433",15627866,21000,8030325258,21000,0,2,469165,1.34397805384134e+48,1.04603461962748e+48,"0"
"1434",15627866,21000,9030325258,21000,0,2,469166,2.40601549824739e+47,1.04603461962748e+48,"0"
"1435",15627866,21000,8030325258,21000,0,2,7,3.45516561097938e+47,9.1981778327399e+45,"0"
"1436",15627866,21000,8030325258,21000,0,2,7100801,1.45117189275299e+48,1.26727859872668e+48,"0"
"1437",15627867,21000,1.4e+10,21000,0,2,1,4.56952411098615e+47,6.70799989955621e+47,"0"
"1438",15627867,21000,1.008e+10,21000,0,2,0,6.27904344520535e+47,5.84786925054775e+47,"0"
"1439",15627867,21000,9615684199,21000,0,2,8804466,7.08014911316007e+47,3.47341241061203e+47,"0"
"1440",15627867,21000,9615684199,21000,0,2,6578032,5.66803578915729e+47,1.34246388634388e+48,"0"
"1441",15627867,21000,9615684199,21000,0,2,6578033,1.18637545651397e+48,1.34246388634388e+48,"0"
"1442",15627867,21000,9615684199,21000,0,2,346924,9.84518391052399e+47,6.81720862102516e+47,"0"
"1443",15627867,21000,9615684199,21000,0,2,3,1.26727859872668e+48,9.27964554147359e+47,"0"
"1444",15627867,21000,9615684199,21000,0,2,13,1.26727859872668e+48,5.03363489624607e+46,"0"
"1445",15627867,21000,9615684199,21000,0,2,8,1.26727859872668e+48,8.88810629722855e+47,"0"
"1446",15627867,21000,9615684199,21000,0,2,14,1.26727859872668e+48,9.11229632950371e+47,"0"
"1447",15627867,21000,9615684199,21000,0,2,446240,1.26727859872668e+48,9.16669868809657e+47,"0"
"1448",15627867,21000,9615684199,21000,0,2,7,1.26727859872668e+48,4.95266055352539e+47,"0"
"1449",15627867,21000,9615684199,21000,0,2,20,1.26727859872668e+48,4.26928505605518e+47,"0"
"1450",15627867,21000,9615684199,21000,0,2,5723,1.26727859872668e+48,4.02255954663608e+47,"0"
"1451",15627867,21000,9615684199,21000,0,2,4,1.26727859872668e+48,1.31959130303766e+47,"0"
"1452",15627867,21000,9.56e+09,21000,0,2,4,4.65787196351056e+47,1.0136937679204e+48,"0"
"1453",15627867,21000,9116684199,21000,0,2,57302,1.5488404284763e+47,1.18606457232263e+48,"0"
"1454",15627867,21000,9115684199,21000,0,2,352,9.69500202903906e+47,3.52284812313232e+47,"0"
"1455",15627867,21000,9115684199,21000,0,2,1,7.21255930883236e+47,2.14500579017799e+47,"0"
"1456",15627867,21000,9115684199,21000,0,2,237,3.68126531583857e+47,6.90976815896186e+47,"0"
"1457",15627867,21000,8144197544,21000,0,2,92741,6.53894035315021e+47,1.37693832554121e+48,"0"
"1458",15627867,21000,8144197544,21000,0,2,92742,1.3475687913481e+48,1.37693832554121e+48,"0"
"1459",15627867,21000,8041405054,21000,0,2,326,4.4254554017607e+47,1.27337740865512e+48,"0"
"1460",15627867,21000,8e+09,21000,0,2,8,1.30380298697217e+47,1.35954766072558e+48,"0"
"1461",15627868,21000,1.2e+10,21000,0,2,91864,1.85713702517599e+47,4.48165907632798e+47,"0"
"1462",15627868,21000,9345752746,21000,0,2,6578034,2.54011533249631e+47,1.34246388634388e+48,"0"
"1463",15627868,21000,9345752746,21000,0,2,52378,4.81837680662354e+47,7.08480527413187e+47,"0"
"1464",15627868,21000,9345752746,21000,0,2,13795,1.1335382642771e+48,1.24852129036316e+48,"0"
"1465",15627868,21000,9436390309,21000,0,2,158,1.1963317824009e+48,1.16656502693249e+47,"0"
"1466",15627868,21000,8845752746,21000,0,2,145,3.97700315791345e+47,2.7149062836903e+47,"0"
"1467",15627868,21000,8845752746,21000,0,2,26,8.68806804633165e+47,9.64971876303119e+47,"0"
"1468",15627868,21000,8845752746,21000,0,2,85,7.48423418626054e+47,8.58771813396701e+47,"0"
"1469",15627868,21000,8845752746,21000,0,2,7,4.03652651645316e+47,7.36041448542797e+47,"0"
"1470",15627868,21000,8.84e+09,21000,0,2,5,1.29809080514985e+48,1.11892835248141e+48,"0"
"1471",15627869,21000,4.5e+10,21000,0,2,32,3.77063407348784e+46,4.93314230186682e+47,"0"
"1472",15627869,21000,1.4e+10,21000,0,2,2,4.56952411098615e+47,3.5567719664491e+47,"0"
"1473",15627869,21000,10224276711,21000,0,2,49,1.16370891356223e+48,5.66754351562312e+47,"0"
"1474",15627869,21000,1e+10,21000,0,2,0,8.60795249976713e+47,8.31700571779402e+47,"0"
"1475",15627869,21000,9436390309,21000,0,2,1,9.0100252853668e+47,4.24347146784565e+47,"0"
"1476",15627869,21000,9074242278,21000,0,2,14,6.69505246143718e+47,3.37655516143477e+47,"0"
"1477",15627869,21000,9074242278,21000,0,2,6,7.97084572760343e+47,1.2509663217521e+48,"0"
"1478",15627869,21000,8724242278,21000,0,2,84,3.05628388403227e+47,1.22951002174793e+47,"0"
"1479",15627869,21000,8575242278,21000,0,2,102640,7.9684986552715e+47,2.60870702920096e+47,"0"
"1480",15627869,21000,8574242278,21000,0,2,40,6.82508065827742e+47,8.01968096758119e+47,"0"
"1481",15627869,21000,8574242278,21000,0,2,486,6.07322994377013e+47,4.18923879639737e+47,"0"
"1482",15627869,21000,8574242278,21000,0,2,9,5.0175089481204e+47,8.34022828444971e+47,"0"
"1483",15627869,21000,8574242278,21000,0,2,24,2.95925668627215e+47,1.34650388016578e+48,"0"
"1484",15627869,21000,8574242278,21000,0,2,4,8.76379474956974e+47,5.18090376714919e+47,"0"
"1485",15627869,21000,8574242278,21000,0,2,17,6.66906397915718e+47,7.09343063048071e+47,"0"
"1486",15627869,21000,8574242278,21000,0,2,1,5.15410625703615e+47,1.67797797434004e+47,"0"
"1487",15627869,21000,8574242278,21000,0,2,16,1.30495069648268e+48,1.39617364845635e+48,"0"
"1488",15627869,21000,8199316266,21000,0,2,1,4.71757710576415e+47,1.15428021539149e+48,"0"
"1489",15627869,21000,8030325258,21000,0,2,21,1.37643370363017e+48,7.52132127987434e+46,"0"
"1490",15627869,21000,7808872635,21000,0,2,584,1.25429425589519e+47,7.93182545186471e+47,"0"
"1491",15627869,21000,7261711233,21000,0,2,29,6.14147517441759e+47,1.55296796045881e+47,"0"
"1492",15627869,21000,7217794213,21000,0,2,42,8.63767302707073e+47,4.83924069535919e+47,"0"
"1493",15627869,21000,7217794213,21000,0,2,80,8.63767302707073e+47,1.65771980763083e+47,"0"
"1494",15627869,21000,7217794213,21000,0,2,40,8.63767302707073e+47,4.24070042246018e+46,"0"
"1495",15627870,21000,2.4e+10,21000,0,2,1,1.0813478795469e+48,6.48021733500676e+47,"0"
"1496",15627870,21000,1.1e+10,21000,0,2,2325,4.04448072931675e+46,1.17636315308679e+48,"0"
"1497",15627870,21000,1e+10,21000,0,2,10,6.30111199527555e+47,1.1963317824009e+48,"0"
"1498",15627870,21000,9868648232,21000,0,2,0,1.23935040731774e+48,1.18461109128682e+48,"0"
"1499",15627870,21000,9868648232,21000,0,2,5609,1.15359085165238e+48,2.55557141884586e+47,"0"
"1500",15627870,21000,9868648232,21000,0,2,5610,1.27777047776688e+48,2.55557141884586e+47,"0"
"1501",15627870,21000,9079648232,21000,0,2,195477,1.11045689148658e+47,1.01923140896306e+48,"0"
"1502",15627870,21000,8868648232,21000,0,2,2759942,1.34692346394163e+48,2.19704307174702e+47,"0"
"1503",15627870,21000,8868648232,21000,0,2,2759943,1.16413431257561e+48,2.19704307174702e+47,"0"
"1504",15627870,21000,8868648232,21000,0,2,52,4.15680298789018e+47,8.29398345335869e+47,"0"
"1505",15627870,21000,8868648232,21000,0,2,34063,1.2986430069931e+48,1.05143559527107e+47,"0"
"1506",15627870,21000,8868648232,21000,0,2,34064,8.02513944802337e+47,1.05143559527107e+47,"0"
"1507",15627870,21000,8868648232,21000,0,2,34065,9.91736001677818e+47,1.05143559527107e+47,"0"
"1508",15627870,21000,8418648232,21000,0,2,14,5.46515119808366e+47,5.11536464455434e+46,"0"
"1509",15627870,21000,8368648232,21000,0,2,0,9.7295482685737e+47,1.64363784817603e+47,"0"
"1510",15627870,21000,8368648232,21000,0,2,2,8.32940372464168e+47,9.9773987956549e+47,"0"
"1511",15627870,21000,8368648232,21000,0,2,1,4.99684593490257e+47,1.30447549887061e+48,"0"
"1512",15627870,21000,8368648232,21000,0,2,3,1.21631731142196e+48,5.74154371203127e+47,"0"
"1513",15627870,21000,8368648232,21000,0,2,99,1.18580030292144e+48,1.27707222951504e+48,"0"
"1514",15627870,21000,8368648232,21000,0,2,35,1.13043824203878e+48,4.74697697464925e+47,"0"
"1515",15627870,21000,8368648232,21000,0,2,286,8.77081376692829e+46,7.7411344084336e+47,"0"
"1516",15627870,21000,8368648232,21000,0,2,305,2.448372229722e+47,6.45823887174032e+47,"0"
"1517",15627870,21000,8061472057,21000,0,2,18,1.2550552535519e+48,3.15841259374292e+47,"0"
"1518",15627870,21000,7868648232,21000,0,2,263,7.19426509928149e+47,1.55327610297824e+47,"0"
"1519",15627870,21000,7808872635,21000,0,2,0,5.74756125018333e+47,9.94475121766046e+47,"0"
"1520",15627870,21000,7e+09,21000,0,2,0,5.51851407575953e+47,1.36044460641804e+48,"0"
"1521",15627871,21000,41267442237,21000,0,2,0,1.57087456599024e+46,5.94415975792661e+47,"0"
"1522",15627871,21000,41267442237,21000,0,2,1,9.43679218459894e+46,5.94415975792661e+47,"0"
"1523",15627871,21000,37259886575,21000,0,2,0,8.26881736353917e+47,9.41516540849815e+47,"0"
"1524",15627871,21000,37259886575,21000,0,2,1,1.85378535716467e+47,9.41516540849815e+47,"0"
"1525",15627871,21000,9.09e+09,21000,0,2,0,6.27904344520535e+47,7.32291870386739e+47,"0"
"1526",15627871,21000,9.09e+09,21000,0,2,0,6.27904344520535e+47,9.03538466425721e+47,"0"
"1527",15627871,21000,9334329613,21000,0,2,274872,1.15402517531165e+48,3.22920797028014e+47,"0"
"1528",15627871,21000,9128329613,21000,0,2,1,6.15417273514431e+47,5.21394879886311e+47,"0"
"1529",15627871,21000,9128329613,21000,0,2,33,1.24031301309761e+48,4.88841722932448e+47,"0"
"1530",15627871,21000,8628329613,21000,0,2,165,8.38010925500096e+47,3.1608366764101e+47,"0"
"1531",15627871,21000,8628329613,21000,0,2,8,1.03890943918193e+47,7.36041448542797e+47,"0"
"1532",15627871,21000,8628329613,21000,0,2,26,4.68200390682117e+47,1.18833302028786e+48,"0"
"1533",15627871,21000,8628329613,21000,0,2,96,7.89106638213641e+47,7.20433689723303e+47,"0"
"1534",15627871,21000,8628329613,21000,0,2,340,9.02943171938188e+47,6.30044547072489e+47,"0"
"1535",15627871,21000,8628329613,21000,0,2,132,2.88150227595421e+46,1.25882755230679e+48,"0"
"1536",15627871,21000,8628329613,21000,0,2,616,1.36772569647572e+48,1.31720386393594e+48,"0"
"1537",15627872,21000,2e+10,21000,0,2,207224,8.48156358176625e+47,6.55039301840157e+47,"0"
"1538",15627872,21000,10826691320,21000,0,2,1569061,1.05470391595336e+48,9.94917792657951e+47,"0"
"1539",15627872,21000,10826691320,21000,0,2,1569062,1.33742082534747e+48,9.94917792657951e+47,"0"
"1540",15627872,21000,10108036825,21000,0,2,17,1.16370891356223e+48,1.35959550216441e+48,"0"
"1541",15627872,21000,8879715521,21000,0,2,261874,6.19337906847798e+47,1.07223836786672e+48,"0"
"1542",15627872,21000,8813715521,21000,0,2,4,8.78977857776457e+46,5.41349329203625e+47,"0"
"1543",15627872,21000,8673715521,21000,0,2,34066,8.43878462203729e+47,1.05143559527107e+47,"0"
"1544",15627872,21000,8673715521,21000,0,2,178,4.30795724993181e+47,1.82739842170305e+47,"0"
"1545",15627872,21000,8673715521,21000,0,2,13796,7.94009813325034e+47,1.24852129036316e+48,"0"
"1546",15627872,21000,8430074999,21000,0,2,100439,1.09084287128709e+48,5.41235959029393e+47,"0"
"1547",15627872,21000,8174715521,21000,0,2,57303,1.5488404284763e+47,1.18606457232263e+48,"0"
"1548",15627872,21000,8173715521,21000,0,2,152,1.21631731142196e+48,3.84724697119591e+47,"0"
"1549",15627872,21000,8173715521,21000,0,2,247,2.56757040837573e+47,7.28574998962443e+47,"0"
"1550",15627872,21000,8173715521,21000,0,2,663,1.0740056651326e+48,1.07699080010281e+48,"0"
"1551",15627872,21000,8173715521,21000,0,2,4,2.7151396373216e+46,6.33409894716175e+47,"0"
"1552",15627872,21000,8173715521,21000,0,2,26,7.10773335556874e+46,6.75326721459028e+47,"0"
"1553",15627872,21000,8173715521,21000,0,2,92,1.15026163102795e+48,1.05910024268311e+47,"0"
"1554",15627872,21000,8173715521,21000,0,2,17,6.24786288041127e+47,1.39617364845635e+48,"0"
"1555",15627872,21000,8e+09,21000,0,2,125,3.4989202115324e+47,1.07218526096822e+47,"0"
"1556",15627872,21000,8e+09,21000,0,2,85,3.4989202115324e+47,1.42380068566608e+48,"0"
"1557",15627872,21000,8e+09,21000,0,2,178,3.4989202115324e+47,3.67128541831721e+47,"0"
"1558",15627872,21000,8e+09,21000,0,2,41,3.4989202115324e+47,7.19954916988657e+47,"0"
"1559",15627872,21000,8e+09,21000,0,2,150,3.4989202115324e+47,5.79438836627773e+47,"0"
"1560",15627872,21000,8e+09,21000,0,2,82,3.4989202115324e+47,4.40982459619278e+47,"0"
"1561",15627872,21000,8e+09,21000,0,2,50,3.4989202115324e+47,7.37656995251746e+47,"0"
"1562",15627872,21000,8e+09,21000,0,2,75,3.4989202115324e+47,6.07449212941623e+47,"0"
"1563",15627872,21000,8e+09,21000,0,2,133,3.4989202115324e+47,1.64886837635191e+47,"0"
"1564",15627872,21000,8e+09,21000,0,2,55,3.4989202115324e+47,1.19812740191323e+48,"0"
"1565",15627872,21000,8e+09,21000,0,2,140,3.4989202115324e+47,1.92464089842674e+47,"0"
"1566",15627872,21000,8e+09,21000,0,2,80,3.4989202115324e+47,1.08743081338798e+48,"0"
"1567",15627872,21000,8e+09,21000,0,2,34,3.4989202115324e+47,1.03124613430371e+48,"0"
"1568",15627872,21000,8e+09,21000,0,2,79,3.4989202115324e+47,9.73807350914053e+47,"0"
"1569",15627872,21000,8e+09,21000,0,2,169,3.4989202115324e+47,1.38622568866575e+48,"0"
"1570",15627872,21000,8e+09,21000,0,2,50,3.4989202115324e+47,8.13162759713266e+47,"0"
"1571",15627872,21000,8e+09,21000,0,2,104,3.4989202115324e+47,9.19174087549338e+47,"0"
"1572",15627872,21000,8e+09,21000,0,2,84,3.4989202115324e+47,1.27083775209938e+48,"0"
"1573",15627872,21000,8e+09,21000,0,2,135,3.4989202115324e+47,8.55893391963997e+47,"0"
"1574",15627872,21000,8e+09,21000,0,2,271,3.4989202115324e+47,7.55454577983404e+47,"0"
"1575",15627872,21000,8e+09,21000,0,2,79,3.4989202115324e+47,1.1707893700073e+48,"0"
"1576",15627872,21000,8e+09,21000,0,2,372,3.4989202115324e+47,7.29588381691104e+47,"0"
"1577",15627872,21000,8e+09,21000,0,2,136,3.4989202115324e+47,2.69582437566592e+47,"0"
"1578",15627872,21000,8e+09,21000,0,2,74,3.4989202115324e+47,1.04630282906039e+48,"0"
"1579",15627872,21000,8e+09,21000,0,2,71,3.4989202115324e+47,2.15313308128448e+47,"0"
"1580",15627872,21000,8e+09,21000,0,2,121,3.4989202115324e+47,2.38310171240137e+47,"0"
"1581",15627872,21000,8e+09,21000,0,2,389,3.4989202115324e+47,7.14793338058191e+47,"0"
"1582",15627872,21000,8e+09,21000,0,2,29,3.4989202115324e+47,2.6915965617429e+47,"0"
"1583",15627872,21000,8e+09,21000,0,2,28,3.4989202115324e+47,2.45490696703887e+47,"0"
"1584",15627872,21000,8e+09,21000,0,2,63,3.4989202115324e+47,1.04564126293243e+48,"0"
"1585",15627872,21000,8e+09,21000,0,2,72,3.4989202115324e+47,2.1888493579523e+47,"0"
"1586",15627872,21000,8e+09,21000,0,2,78,3.4989202115324e+47,6.64450398940078e+47,"0"
"1587",15627872,21000,8e+09,21000,0,2,66,3.4989202115324e+47,1.25884564558722e+47,"0"
"1588",15627872,21000,8e+09,21000,0,2,34,3.4989202115324e+47,3.33174526606316e+47,"0"
"1589",15627872,21000,8e+09,21000,0,2,78,3.4989202115324e+47,5.11605096166735e+47,"0"
"1590",15627872,21000,8e+09,21000,0,2,103,3.4989202115324e+47,9.36623046007412e+47,"0"
"1591",15627872,21000,8e+09,21000,0,2,81,3.4989202115324e+47,1.19414352475955e+48,"0"
"1592",15627872,21000,8e+09,21000,0,2,83,3.4989202115324e+47,7.13973697440723e+47,"0"
"1593",15627872,21000,8e+09,21000,0,2,100,3.4989202115324e+47,1.01203706103857e+48,"0"
"1594",15627872,21000,8e+09,21000,0,2,40,3.4989202115324e+47,8.44411934164585e+47,"0"
"1595",15627872,21000,8e+09,21000,0,2,72,3.4989202115324e+47,4.19439221474313e+47,"0"
"1596",15627872,21000,8e+09,21000,0,2,95,3.4989202115324e+47,2.46196860733133e+46,"0"
"1597",15627872,21000,8e+09,21000,0,2,76,3.4989202115324e+47,1.09978346560029e+48,"0"
"1598",15627872,21000,8e+09,21000,0,2,76,3.4989202115324e+47,3.23046339701031e+47,"0"
"1599",15627872,21000,8e+09,21000,0,2,79,3.4989202115324e+47,1.9688778026998e+47,"0"
"1600",15627872,21000,8e+09,21000,0,2,75,3.4989202115324e+47,3.44672286477403e+47,"0"
"1601",15627872,21000,8e+09,21000,0,2,77,3.4989202115324e+47,5.2385368306455e+47,"0"
"1602",15627872,21000,8e+09,21000,0,2,73,3.4989202115324e+47,2.49448850835519e+47,"0"
"1603",15627872,21000,8e+09,21000,0,2,99,3.4989202115324e+47,3.71545770665294e+47,"0"
"1604",15627872,21000,7808872635,21000,0,2,68,8.28870100404735e+47,1.40815284053972e+48,"0"
"1605",15627872,21000,7673715521,21000,0,2,57,8.49357954895861e+47,6.91358967646436e+47,"0"
"1606",15627872,21000,7673715521,21000,0,2,37,5.33622575003924e+47,6.31780798913409e+47,"0"
"1607",15627872,21000,7673715521,21000,0,2,22,4.2811541685953e+47,7.52132127987434e+46,"0"
"1608",15627872,21000,7389434832,21000,0,2,44,1.44815451335106e+48,1.39364233532672e+48,"0"
"1609",15627872,21000,7313715521,21000,0,2,26,3.76092353471079e+46,1.09843715103018e+47,"0"
"1610",15627872,21000,7267430714,21000,0,2,191,8.63767302707073e+47,8.69154148630198e+47,"0"
"1611",15627872,21000,7061836668,21000,0,2,71,8.63767302707073e+47,3.24224975465606e+47,"0"
"1612",15627872,21000,7061836668,21000,0,2,0,3.39535218910965e+47,3.11582557912138e+46,"0"
"1613",15627872,21000,6758567029,21000,0,2,0,8.28050661727947e+47,5.65730172091588e+46,"0"
"1614",15627872,21000,6758567029,21000,0,2,1,1.7055518092144e+47,5.65730172091588e+46,"0"
"1615",15627872,21000,6758567029,21000,0,2,2,1.14632907414842e+48,5.65730172091588e+46,"0"
"1616",15627873,21000,31766034202,21000,0,2,0,8.61237592442908e+47,6.540038809867e+47,"0"
"1617",15627873,21000,10826691320,21000,0,2,1569063,8.17349687683145e+47,9.94917792657951e+47,"0"
"1618",15627873,21000,10826691320,21000,0,2,1569064,4.24183298579912e+47,9.94917792657951e+47,"0"
"1619",15627873,21000,10826691320,21000,0,2,1569065,5.99989826712761e+47,9.94917792657951e+47,"0"
"1620",15627873,21000,10103833351,21000,0,2,57,2.64829640344857e+47,1.11045689148658e+47,"0"
"1621",15627873,21000,9178692772,21000,0,2,2759944,8.00060762051381e+47,2.19704307174702e+47,"0"
"1622",15627873,21000,9178692772,21000,0,2,8265755,9.77246225239804e+47,1.03815236997199e+48,"0"
"1623",15627873,21000,9178692772,21000,0,2,6578035,4.10412309072672e+47,1.34246388634388e+48,"0"
"1624",15627873,21000,9178692772,21000,0,2,1228778,1.02098447295304e+48,6.47391700246461e+47,"0"
"1625",15627873,21000,9178692772,21000,0,2,7100802,5.42322000914588e+47,1.26727859872668e+48,"0"
"1626",15627873,21000,9178692772,21000,0,2,1783207,3.42692124113026e+47,4.57971639416164e+47,"0"
"1627",15627873,21000,9178692772,21000,0,2,34,1.4143637667786e+48,5.31060018009131e+47,"0"
"1628",15627873,21000,8743088982,21000,0,2,7,4.04782956609676e+47,4.04782956609676e+47,"0"
"1629",15627873,21000,8.59e+09,21000,0,2,705880,1.98785485431913e+47,6.27904344520535e+47,"0"
"1630",15627873,21000,7894412083,21000,0,2,67,9.82408255576791e+47,9.24446426295847e+47,"0"
"1631",15627873,21000,7326619434,21000,0,2,26,1.2216315377322e+48,2.17011559859675e+47,"0"
"1632",15627874,21000,31766034202,21000,0,2,1,7.73941078584827e+47,6.540038809867e+47,"0"
"1633",15627874,21000,2e+10,21000,0,2,48,1.44590391270948e+48,3.79239413371796e+47,"0"
"1634",15627874,21000,9504362923,21000,0,2,2393,1.25878303195833e+48,1.28958252066575e+48,"0"
"1635",15627874,21000,9504362923,21000,0,2,739,9.79541549997191e+46,1.01750646558361e+48,"0"
"1636",15627874,21000,9504362923,21000,0,2,1,1.21631731142196e+48,1.28320274058546e+48,"0"
"1637",15627874,21000,8240284748,21000,0,2,1,3.34609332260386e+47,4.54423185610476e+47,"0"
"1638",15627874,21000,8240284748,21000,0,2,1,3.34609332260386e+47,1.03103382977219e+48,"0"
"1639",15627875,21000,61798438170,21000,0,2,0,5.75805669114423e+47,1.19028585255409e+48,"0"
"1640",15627875,21000,61798438170,21000,0,2,1,1.96003277863098e+47,1.19028585255409e+48,"0"
"1641",15627875,21000,38213426502,21000,0,2,30467,8.14663828343318e+46,4.42426536710198e+47,"0"
"1642",15627875,21000,33577424487,21000,0,2,0,2.32189207200109e+47,7.03902015525958e+47,"0"
"1643",15627875,21000,33577424487,21000,0,2,1,2.38705371595004e+47,7.03902015525958e+47,"0"
"1644",15627875,21000,32880883829,21000,0,2,0,1.98900736740495e+47,2.32189207200109e+47,"0"
"1645",15627875,21000,32880883829,21000,0,2,1,6.10021283410544e+47,2.32189207200109e+47,"0"
